"","X.1","X","Date","Date_Month","Date_Year","Name_Orig","Survey_ID","Obs","Data","Time","Tide","Notes_Survey","X..dead.inv","X..dead.plant","X.rock.sand","Distance_m","Degrees","Name_Closest","Name_General","Zonation","Site","Exposure","Quad_Type","Ahnfeltiopsis.linearis","Alaria.marginata","Anthopleura.elegantissima","Anthopleura.xanthogrammica","Aplidium.californicum","Aplysilla.glacialis","Archidistoma.ritteri","Balanus.spp.","blue.green.algae","Bornetia.californica","Bossiella.plumosa","Bossiella.schmittii.","Bryopsis.corticulans","bryozoan","Calliarthron.tuberculosum","Callithamnion.pikeanum","Callophyllis.sp_","Chondracanthus.canaliculatus","Chondracanthus.spinosus","Cladophora.columbiana","Cladophora.graminea","Cladophora.sp_","Colpomenia.peregrina","Corallina.vancouveriensis.","Corallina.eatoniana.","Corolla.spectabilis..Pteropod.","Crepipatella.lingulata","crustose.coralline.","Cryptopleura.spp","Cyanobacteria","diatom","Didemnum.carnulentum","Dilsea.californica","Egregia.menziesii","Elasmopus.serricatus","Endocladia.muricata","Erythrophyllum.delesseriodes","Farlowia.mollis","Fredericqia.chiton","Gelidium.spp.","Grateloupia.angusta","Grateloupia.cornea","Halichondria.sp_","Haliclona.spp.","Henricia.leviuscula","Higginsia.sp_","Hildenbrandia.spp.","hydrozoans..brown.","Hymenena.flabelligera","Katharina.tunicata","Lacuna.spp.","Leathesia.spp.","Leptasterias.spp.","Lepidochitona.dentiens","Ligia.sp_","Littorina.keenae.","Littorina.planaxis","Littorina.scutulata","Littorina.sitkana","Lottia.digitalis","Lottia.gigantea","Lottia.scabra","Lottia.pelta","Lottia.sp_","Lottia.strigatella","Maripelta.rotata","Mastocarpus.jardinii","Mastocarpus.papillatus","Mastocarpus.sp_","Mazzaella.affinis","Mazzaella.californica","Mazzaella.flaccida","Mazzaella.parksii","Mazzaella.oregona","Mazzaella.splendens","Microcladia.borealis","Microcladia.coulteri","Mopalia.ciliata","Mopalia.muscosa","Musculus.pygmaeus","Myriogramme.variegata","Mytilus.californianus.","Nemertea..Phylum.worm.","Neogastroclonium.subarticulatum","Neoptilota.hypnoides","Neorhodomela.larix","Nienburgia.sp_","Notoacmea.insessa","Notoacmea.persona","Nucella.canaliculata","Nucella.emarginata","Nucella.sp_","Nuttallina.californica","Odonthalia.floccosa","Ophlitaspongia.pennata","Opuntiella.californica","Osmundea.spectabilis","Pachygrapsus.crassipes","Pagurus.sp_","Petrocelis.phase.","Petrospongium.rugosum","Peyssonnelia.sp_","Phragmatopoma.californica","Phyllochaetopterus.prolifica","Phyllospadix.scouleri","Pisaster.ochraceus","Plocamium.spp.","Pollicipes.polymerus","Polyneura.latissima","Polysiphonia.hendryi","Polysiphonia.pacifica","Polysiphonia.savatieri","Polysiphonia.sp_","Porcellio.americanus","Porphyra.spp.","Porifera.spp.","Prasiola.sp_","Prionitis.lanceolata","Prionitis.sternbergii","Prionitis.sp.","Pterocladiella.caloglossoides","Pterocladia.capillacea","Pugettia.producta","Pugettia.sp_","Rhodymenia.californica","Rhodymenia.pacifica","Rhodymenia.sp_","Scytosiphon.lomentaria","Semibalanus.cariosus","Semibalanus.sp_","Serpula.sp_","Spirorbis.borealis","Strongylocentrotus.droebachiensis","Strongylocentrotus.franciscanus","Strongylocentrotus.purpuratus","Tegula.brunnea","Tegula.funebralis","Tethya.aurantium","Tetraclita.rubescens","Thelepus.crispus","Tonicella.lineata","Trimusculus.reticulatus","tropical.green","tunicate","Ulothrix.flacca","Ulva.spp.","Weeksia.reticulata","YYYY","MM","SEFI_SST_mean","SEFI_SST_anomalies","SEFI_SST_mean.1","SEFI_SST_anom.1","SEFI_SST_mean.2","SEFI_SST_anom.2","SEFI_SST_mean.3","SEFI_SST_anom.3","SEFI_SSS_mean","SEFI_SSS_anomalies","SEFI_SSS_mean.1","SEFI_SSS_anom.1","SEFI_SSS_mean.2","SEFI_SSS_anom.2","SEFI_SSS_mean.3","SEFI_SSS_anom.3","BB_alongshore.winds_mean","BB_alongshore.winds_anomalies","BB_alongshore.winds_mean.1","BB_alongshore.winds_anom.1","BB_alongshore.winds_mean.2","BB.alongshore.winds_anom.2","BB_alongshore.winds_mean.3","BB_alongshore.winds_anom.3","BB_wave.height_means","BB_wave.height_anomalies","BB_wave.height_mean.1","BB_wave.height_anom.1","BB_wave.height_mean.2","BB_wave.height_anom.2","BB_wave.height_mean.3","BB.wave.height_anom.3","chl.a_means","chl.a_anomalies","chl.a_mean.1","chl.a_anom.1","chla.a_mean.2","chl.a_anom.2","chla.a_mean.3","chl.a_anom.3","SLH_means","SLH_anomalies","SLH_mean.1","SLH_anom.1","SLH_mean.2","SLH_anom.2","SLH_mean.3","SLH_anom.3","PDO","PDO.1","PDO.2","PDO.3","SOI","SOI.1","SOI.2","SOI.3","NPGO","NPGO.1","NPGO.2","NPGO.3","BEUTI_37","BEUTI_37.1","BEUTI_37.2","BEUTI_37.3","CUTI_37","CUTI_37.1","CUTI_37.2","CUTI_37.3","air_temp_mean","air_temp_anom","air_temp_mean.1","air_temp_mean.2","air_temp_mean.3"
"485",485,485,"8/16/2000",8,2000,"Q101",12,"XX","y",NA,NA,"y",0,0,3,NA,NA,"","Q101","Q101","Blowhole Peninsula","Semi","Permanent",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8,12.12083333,-1.077302238,12.22580645,-0.139371974,11.30769231,-0.312421317,10.93928571,-0.351619769,33.77181818,0.089337575,33.849,0.085840621,33.91923077,0.157753786,33.73,0.111008274,-5.877978874,-0.875140359,-7.765272165,-2.423881227,-4.110130904,2.793593937,-7.095036443,-0.575696234,1.753488833,0.148945151,1.822972639,0.081413852,1.825518994,-0.206700267,2.251568985,0.148106022,2.738853816,0.259251991,1.37328151,-1.303758233,5.732207114,2.291710542,3.945080997,0.250708192,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,-0.66,-0.44,-0.05,0.6,-0.7,-1,0.3,1.3516272,1.655785,2.1020662,2.220292,3.649967742,8.735677419,4.9087,11.95864516,0.430387097,0.953774194,0.375566667,0.959645161,15.3,2.3,14.8,14.9,13.6
"486",486,486,"8/16/2000",8,2000,"Q2",11,"XX","y",NA,NA,"y",5,0,0,NA,NA,"","Q2","Q2","Blowhole Peninsula","Semi","Permanent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2000,8,12.12083333,-1.077302238,12.22580645,-0.139371974,11.30769231,-0.312421317,10.93928571,-0.351619769,33.77181818,0.089337575,33.849,0.085840621,33.91923077,0.157753786,33.73,0.111008274,-5.877978874,-0.875140359,-7.765272165,-2.423881227,-4.110130904,2.793593937,-7.095036443,-0.575696234,1.753488833,0.148945151,1.822972639,0.081413852,1.825518994,-0.206700267,2.251568985,0.148106022,2.738853816,0.259251991,1.37328151,-1.303758233,5.732207114,2.291710542,3.945080997,0.250708192,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,-0.66,-0.44,-0.05,0.6,-0.7,-1,0.3,1.3516272,1.655785,2.1020662,2.220292,3.649967742,8.735677419,4.9087,11.95864516,0.430387097,0.953774194,0.375566667,0.959645161,15.3,2.3,14.8,14.9,13.6
"487",487,487,"8/16/2000",8,2000,"Q3",11,"XX","y",NA,NA,"y",3,0,NA,NA,NA,"","Q3","Q3","Blowhole Peninsula","Full","Permanent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,14,0,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2000,8,12.12083333,-1.077302238,12.22580645,-0.139371974,11.30769231,-0.312421317,10.93928571,-0.351619769,33.77181818,0.089337575,33.849,0.085840621,33.91923077,0.157753786,33.73,0.111008274,-5.877978874,-0.875140359,-7.765272165,-2.423881227,-4.110130904,2.793593937,-7.095036443,-0.575696234,1.753488833,0.148945151,1.822972639,0.081413852,1.825518994,-0.206700267,2.251568985,0.148106022,2.738853816,0.259251991,1.37328151,-1.303758233,5.732207114,2.291710542,3.945080997,0.250708192,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,-0.66,-0.44,-0.05,0.6,-0.7,-1,0.3,1.3516272,1.655785,2.1020662,2.220292,3.649967742,8.735677419,4.9087,11.95864516,0.430387097,0.953774194,0.375566667,0.959645161,15.3,2.3,14.8,14.9,13.6
"488",488,488,"11/8/2000",11,2000,"DSLF_HI",10,"XX","y",NA,NA,"y",0,0,9,0.4,103,"Q6","DSLF","DSLF","Dead Sea Lion Flat","Unk","Random",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"489",489,489,"11/8/2000",11,2000,"DSLF_HI",11,"XX","y",NA,NA,"y",0,0,10,7.1,61,"Q4","DSLF","DSLF","Dead Sea Lion Flat","Unk","Random",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"490",490,490,"11/8/2000",11,2000,"DSLF_MD",13,"XX","y",NA,NA,"y",0,0,NA,0.4,90,"Q5","DSLF","DSLF","Dead Sea Lion Flat","Unk","Random",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"491",491,491,"11/8/2000",11,2000,"Q4",10,"XX","y",NA,NA,"y",0,0,0,NA,NA,"","Q4","Q4","Dead Sea Lion Flat","Semi","Permanent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,6,0,0,0,0,0,25,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"492",492,492,"11/8/2000",11,2000,"Q5",10,"XX","y",NA,NA,"y",0,0,2,NA,NA,"","Q5","Q5","Dead Sea Lion Flat","Semi","Permanent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"493",493,493,"11/8/2000",11,2000,"Q6",10,"XX","y",NA,NA,"y",39,30,14,NA,NA,"","Q6","Q6","Dead Sea Lion Flat","Semi","Permanent",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"494",494,494,"11/9/2000",11,2000,"BLOW_HI",16,"XX","y",NA,NA,"y",4,0,NA,3.7,306,"Q3","BLOW","BLOW","Blowhole Peninsula","Full","Random",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"495",495,495,"11/9/2000",11,2000,"BLOW_MD",12,"XX","y",NA,NA,"y",1,0,8,8.6,119,"Q2","BLOW","BLOW","Blowhole Peninsula","Unk","Random",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,12,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"496",496,496,"11/9/2000",11,2000,"BLOW_MD",13,"XX","y",NA,NA,"y",0,0,6,7.9,96,"Q101","BLOW","BLOW","Blowhole Peninsula","Unk","Random",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"497",497,497,"11/9/2000",11,2000,"Q1",10,"XX","y",NA,NA,"y",1,0,0,NA,NA,"","Q1","Q1","Blowhole Peninsula","Semi","Permanent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,1,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
"498",498,498,"11/9/2000",11,2000,"Q101",11,"XX","y",NA,NA,"y",3,0,3,NA,NA,"","Q101","Q101","Blowhole Peninsula","Semi","Permanent",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2000,11,12.08461538,-0.947656682,13.3862069,-0.223239659,13.77142857,0.005193734,12.12083333,-1.077302238,33.57923077,0.154776235,33.55034483,0.01516691,33.49178571,-0.101265244,33.77181818,0.089337575,-2.908215742,-0.444175997,-4.091177042,-0.223287841,-3.601964388,0.733269978,-5.877978874,-0.875140359,2.453970246,0.073262681,2.390468443,0.375479561,1.646697464,-0.089046256,1.753488833,0.148945151,1.59275177,-0.626985527,1.916856589,-1.021782168,1.737120033,-1.330665201,2.738853816,0.259251991,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-1.3,-1.24,-1.19,3.3,1.6,1.7,0.6,2.0145948,1.6981881,1.3801795,1.3516272,4.944033333,2.924677419,1.1216,3.649967742,0.592766667,0.789129032,0.4379,0.430387097,12.3,-0.7,14.4,16.6,15.3
